" ""risperidone"" ",use," ""autism"" "
" ""risperidone"" ",use," ""dementia"" "
" ""risperidone"" ",use," ""personality disorder"" "
" ""risperidone"" ",use," ""mood disorder"" "
" ""risperidone"" ",use," ""Alzheimer's disease"" "
" ""risperidone"" ",use," ""schizoaffective disorder"" "
" ""risperidone"" ",use," ""intermittent explosive disorder"" "
" ""risperidone"" ",use," ""mental disorder"" "
" ""risperidone"" ",use," ""post-traumatic stress disorder"" "
" ""risperidone"" ",use," ""insomnia"" "
" ""risperidone"" ",use," ""impulse control disorder"" "
" ""risperidone"" ",use," ""sleep-wake disorder"" "
" ""risperidone"" ",use," ""bipolar I disorder"" "
" ""risperidone"" ",use," ""oppositional defiant disorder"" "
" ""risperidone"" ",use," ""mood disorders"" "
" ""risperidone"" ",use," ""bipolar disorder"" "
" ""risperidone"" ",use," ""intellectual disability"" "
" ""Ziconotide"" ",use," ""complex regional pain syndrome"" "
" ""Ziconotide"" ",use," ""pain reliever"" "
" ""Ziconotide"" ",use," ""pain"" "
" ""montelukast"" ",use," ""seasonal allergic rhinitis"" "
" ""montelukast"" ",use," ""rhinitis"" "
" ""montelukast"" ",use," ""asthma"" "
" ""montelukast"" ",use," ""urticaria"" "
" ""montelukast"" ",use," ""allergic rhinitis"" "
" ""indapamide"" ",use," ""arterial hypertension"" "
" ""indapamide"" ",use," ""congestive heart failure"" "
" ""indapamide"" ",use," ""anasarca"" "
" ""indapamide"" ",use," ""nephrotic syndrome"" "
" ""Fulvestrant"" ",use," ""breast cancer"" "
" ""rifampicin"" ",use," ""tuberculous meningitis"" "
" ""rifampicin"" ",use," ""staphylococcal infection"" "
" ""rifampicin"" ",use," ""lymph node tuberculosis"" "
" ""rifampicin"" ",use," ""miliary tuberculosis"" "
" ""rifampicin"" ",use," ""pulmonary tuberculosis"" "
" ""mechlorethamine"" ",use," ""Hodgkin's lymphoma"
" ""mechlorethamine"" ",use," ""leukemia"" "
" ""mechlorethamine"" ",use," ""cancer"" "
" ""mechlorethamine"" ",use," ""mycosis fungoides"" "
" ""mechlorethamine"" ",use," ""lymphoma"" "
" ""niclosamide"" ",use," ""parasitic helminthiasis infectious disease"" "
" ""meprobamate"" ",use," ""anxiety disorder"" "
" ""meprobamate"" ",use," ""headache"" "
" ""meprobamate"" ",use," ""spasm"" "
" ""meprobamate"" ",use," ""spasticity"" "
" ""primidone"" ",use," ""tremor"" "
" ""primidone"" ",use," ""epilepsy"" "
" ""clonazepam"" ",use," ""panic disorder"" "
" ""clonazepam"" ",use," ""childhood absence epilepsy"" "
" ""clonazepam"" ",use," ""anxiety"" "
" ""clonazepam"" ",use," ""schizophrenia"" "
" ""clonazepam"" ",use," ""anxiety disorder"" "
" ""clonazepam"" ",use," ""Myoclonic epilepsy"" "
" ""clonazepam"" ",use," ""early myoclonic encephalopathy"" "
" ""clonazepam"" ",use," ""dysarthria"" "
" ""clonazepam"" ",use," ""transient tic disorder"" "
" ""clonazepam"" ",use," ""post-traumatic stress disorder"" "
" ""clonazepam"" ",use," ""insomnia"" "
" ""clonazepam"" ",use," ""sleep-wake disorder"" "
" ""clonazepam"" ",use," ""epilepsy"" "
" ""clonazepam"" ",use," ""restless legs syndrome"" "
" ""clonazepam"" ",use," ""generalized anxiety disorder"" "
" ""clonazepam"" ",use," ""bipolar disorder"" "
" ""atomoxetine"" ",use," ""anxiety"" "
" ""atomoxetine"" ",use," ""attention deficit"" "
" ""atomoxetine"" ",use," ""hyperactivity disorder"" "
" ""atomoxetine"" ",use," ""deficit disorder"" "
" ""atomoxetine"" ",use," ""treatments"" "
" ""atomoxetine"" ",use," ""part"" "
" ""atomoxetine"" ",use," ""attention deficit hyperactivity disorder"" "
" ""Nesiritide"" ",use," ""cardiac asthma"" "
" ""Nesiritide"" ",use," ""congestive heart failure"" "
" ""Aflibercept"" ",use," ""colon"" "
" ""Aflibercept"" ",use," ""diabetic retinopathy"" "
" ""Aflibercept"" ",use," ""rectum cancer"" "
" ""Aflibercept"" ",use," ""colon cancer"" "
" ""Aflibercept"" ",use," ""cancer"" "
" ""Aflibercept"" ",use," ""retinal vein occlusion"" "
" ""Aflibercept"" ",use," ""rectum"" "
" ""Aflibercept"" ",use," ""macular retinal edema"" "
" ""Aflibercept"" ",use," ""Kuhnt-Junius degeneration"" "
" ""aprobarbital"" ",use," ""anxiety disorder"" "
" ""aprobarbital"" ",use," ""insomnia"" "
" ""sulfapyridine"" ",use," ""bullous pemphigoid"" "
" ""sulfapyridine"" ",use," ""dermatitis herpetiformis"" "
" ""sulfapyridine"" ",use," ""pyoderma gangrenosum"" "
" ""sulfapyridine"" ",use," ""Subcorneal pustular dermatosis"" "
" ""edetic acid"" ",use," ""hypercalcemia"" "
" ""lindane"" ",use," ""head"" "
" ""lindane"" ",use," ""scabies"" "
" ""lindane"" ",use," ""crab"" "
" ""lindane"" ",use," ""lice infestation"" "
" ""amprenavir"" ",use," ""HIV medications"" "
" ""amprenavir"" ",use," ""HIV infection"" "
" ""amprenavir"" ",use," ""human immunodeficiency virus infectious disease"" "
" ""amprenavir"" ",use," ""HIV/AIDS"" "
" ""sofosbuvir"" ",use," ""voxilaprevir"" "
" ""sofosbuvir"" ",use," ""hepatitis C"" "
" ""sofosbuvir"" ",use," ""hepatitis"" "
" ""sofosbuvir"" ",use," ""velpatasvir"" "
" ""sofosbuvir"" ",use," ""liver cirrhosis"" "
" ""clemastine"" ",use," ""hay fever"" "
" ""clemastine"" ",use," ""allergy"" "
" ""clemastine"" ",use," ""urticaria"" "
" ""clemastine"" ",use," ""cold"" "
" ""methocarbamol"" ",use," ""inflammatory myopathy"" "
" ""methocarbamol"" ",use," ""spasm"" "
" ""methocarbamol"" ",use," ""tetanus"" "
" ""methocarbamol"" ",use," ""cramp"" "
" ""methocarbamol"" ",use," ""pain"" "
" ""Alefacept"" ",use," ""acropustulosis"" "
" ""oxcarbazepine"" ",use," ""seizure disorders"" "
" ""oxcarbazepine"" ",use," ""mood disorder"" "
" ""oxcarbazepine"" ",use," ""focal epilepsy"" "
" ""oxcarbazepine"" ",use," ""trigeminal neuralgia"" "
" ""oxcarbazepine"" ",use," ""epilepsy"" "
" ""mirtazapine"" ",use," ""anxiety"" "
" ""mirtazapine"" ",use," ""anxiety disorder"" "
" ""mirtazapine"" ",use," ""depression"" "
" ""mirtazapine"" ",use," ""neurotic disorder"" "
" ""mirtazapine"" ",use," ""substance abuse"" "
" ""mirtazapine"" ",use," ""insomnia"" "
" ""mirtazapine"" ",use," ""sleep-wake disorder"" "
" ""mirtazapine"" ",use," ""progressive multifocal leukoencephalopathy"" "
" ""gemifloxacin"" ",use," ""acute bronchitis"" "
" ""gemifloxacin"" ",use," ""gram-negative bacterial infection"" "
" ""gemifloxacin"" ",use," ""infections"" "
" ""gemifloxacin"" ",use," ""urinary tract infection"" "
" ""ribavirin"" ",use," ""interferon"" "
" ""ribavirin"" ",use," ""hepatitis C"" "
" ""ribavirin"" ",use," ""hepatitis"" "
" ""ribavirin"" ",use," ""liver"" "
" ""ribavirin"" ",use," ""West Nile encephalitis"" "
" ""ribavirin"" ",use," ""hepatitis E"" "
" ""ribavirin"" ",use," ""liver cirrhosis"" "
" ""ribavirin"" ",use," ""Crimean-Congo hemorrhagic fever"" "
" ""ribavirin"" ",use," ""respiratory syncytial virus infectious disease"" "
" ""ribavirin"" ",use," ""pharyngoconjunctival fever"" "
" ""tenofovir"" ",use," ""chronic hepatitis B"" "
" ""tenofovir"" ",use," ""HIV medications"" "
" ""tenofovir"" ",use," ""HIV infection"" "
" ""tenofovir"" ",use," ""human immunodeficiency virus infectious disease"" "
" ""tenofovir"" ",use," ""HIV/AIDS"" "
" ""tenofovir"" ",use," ""hepatitis B"" "
" ""eribulin"" ",use," ""breast cancer"" "
" ""eribulin"" ",use," ""cancer"" "
" ""desonide"" ",use," ""facial dermatosis"" "
" ""desonide"" ",use," ""leg dermatosis"" "
" ""desonide"" ",use," ""skin conditions"" "
" ""desonide"" ",use," ""seborrhoeic dermatitis"" "
" ""desonide"" ",use," ""psoriasis"" "
" ""desonide"" ",use," ""contact dermatitis"" "
" ""desonide"" ",use," ""eczematous skin disease"" "
" ""desonide"" ",use," ""atopic dermatitis"" "
" ""desonide"" ",use," ""inflammation"" "
" ""desonide"" ",use," ""hand dermatosis"" "
" ""desonide"" ",use," ""scalp dermatosis"" "
" ""rifabutin"" ",use," ""Mycobacterium avium-intracellulare infection"" "
" ""rifabutin"" ",use," ""H"" "
" ""rifabutin"" ",use," ""pulmonary tuberculosis"" "
" ""triprolidine"" ",use," ""hay fever"" "
" ""triprolidine"" ",use," ""giant papillary conjunctivitis"" "
" ""triprolidine"" ",use," ""breathing illnesses"" "
" ""triprolidine"" ",use," ""atopic dermatitis"" "
" ""triprolidine"" ",use," ""allergies"" "
" ""oxaliplatin"" ",use," ""colon adenocarcinoma"" "
" ""oxaliplatin"" ",use," ""colon"" "
" ""oxaliplatin"" ",use," ""large intestine cancer"" "
" ""oxaliplatin"" ",use," ""gastrointestinal carcinoma"" "
" ""oxaliplatin"" ",use," ""gastric adenocarcinoma"" "
" ""oxaliplatin"" ",use," ""pancreatic adenocarcinoma"" "
" ""oxaliplatin"" ",use," ""rectum cancer"" "
" ""oxaliplatin"" ",use," ""colon cancer"" "
" ""oxaliplatin"" ",use," ""cancer"" "
" ""oxaliplatin"" ",use," ""rectum"" "
" ""oxaliplatin"" ",use," ""rectosigmoid cancer"" "
" ""oxaliplatin"" ",use," ""rectum adenocarcinoma"" "
" ""azelastine"" ",use," ""drip"" "
" ""azelastine"" ",use," ""sinusitis"" "
" ""azelastine"" ",use," ""seasonal allergic rhinitis"" "
" ""azelastine"" ",use," ""giant papillary conjunctivitis"" "
" ""azelastine"" ",use," ""conditions"" "
" ""azelastine"" ",use," ""vasomotor rhinitis"" "
" ""azelastine"" ",use," ""allergies"" "
" ""azelastine"" ",use," ""nasal symptoms"" "
" ""azelastine"" ",use," ""nose"" "
" ""vancomycin"" ",use," ""staphylococcal infection"" "
" ""vancomycin"" ",use," ""condition"" "
" ""vancomycin"" ",use," ""Clostridium difficile colitis"" "
" ""vancomycin"" ",use," ""cellulitis"" "
" ""vancomycin"" ",use," ""postoperative complications"" "
" ""vancomycin"" ",use," ""pneumonia"" "
" ""vancomycin"" ",use," ""infective endocarditis"" "
" ""vancomycin"" ",use," ""antibiotics"" "
" ""vancomycin"" ",use," ""septic arthritis"" "
" ""vancomycin"" ",use," ""bacterial infectious disease"" "
" ""vancomycin"" ",use," ""neutropenia"" "
" ""cefazolin"" ",use," ""staphylococcal infection"" "
" ""cefazolin"" ",use," ""Pseudomonas septicemia"" "
" ""cefazolin"" ",use," ""infective endocarditis"" "
" ""cefazolin"" ",use," ""gram-negative bacterial infection"" "
" ""cefazolin"" ",use," ""infections"" "
" ""cefazolin"" ",use," ""upper respiratory tract infection"" "
" ""cefazolin"" ",use," ""Escherichia coli infectious disease"" "
" ""cefazolin"" ",use," ""bacterial pneumonia"" "
" ""cefazolin"" ",use," ""urinary tract infection"" "
" ""warfarin"" ",use," ""atrial fibrillation"" "
" ""warfarin"" ",use," ""heart valve disease"" "
" ""warfarin"" ",use," ""heart disease"" "
" ""warfarin"" ",use," ""thrombosis"" "
" ""warfarin"" ",use," ""postoperative complications"" "
" ""warfarin"" ",use," ""silent stroke"" "
" ""warfarin"" ",use," ""pulmonary embolism"" "
" ""warfarin"" ",use," ""transient cerebral isolation"" "
" ""warfarin"" ",use," ""atrial flutter"" "
" ""warfarin"" ",use," ""thrombophlebitis"" "
" ""eprosartan"" ",use," ""arterial hypertension"" "
" ""eprosartan"" ",use," ""congestive heart failure"" "
" ""eprosartan"" ",use," ""blood pressure"" "
" ""alprostadil"" ",use," ""congenital heart disease"" "
" ""alprostadil"" ",use," ""coarctation of the aorta"" "
" ""alprostadil"" ",use," ""pulmonary valve stenosis"" "
" ""alprostadil"" ",use," ""Takayasu's arteritis"" "
" ""alprostadil"" ",use," ""patent ductus arteriosus"" "
" ""alprostadil"" ",use," ""tricuspid atresia"" "
" ""alprostadil"" ",use," ""pulmonary hypertension"" "
" ""alprostadil"" ",use," ""tetralogy of Fallot"" "
" ""alprostadil"" ",use," ""hypoplastic left heart syndrome"" "
" ""alprostadil"" ",use," ""vasculogenic impotence"" "
" ""nitisinone"" ",use," ""tyrosinemia type"" "
" ""nitisinone"" ",use," ""tyrosinemia type III"" "
" ""nitisinone"" ",use," ""HT-1"" "
" ""nitisinone"" ",use," ""disorder"" "
" ""Albuterol / Ipratropium"" ",use," ""emphysema"" "
" ""Albuterol / Ipratropium"" ",use," ""shortness"" "
" ""Albuterol / Ipratropium"" ",use," ""bronchitis"" "
" ""Albuterol / Ipratropium"" ",use," ""breath"" "
" ""Albuterol / Ipratropium"" ",use," ""pneumonia"" "
" ""Albuterol / Ipratropium"" ",use," ""lung disease"" "
" ""Albuterol / Ipratropium"" ",use," ""disease COPD"" "
" ""rizatriptan"" ",use," ""migraines"" "
" ""rizatriptan"" ",use," ""migraine disorder"" "
" ""metirosine"" ",use," ""phaeochromocytoma"" "
" ""Ustekinumab"" ",use," ""arthritis"" "
" ""Ustekinumab"" ",use," ""ankylosing spondylitis"" "
" ""Ustekinumab"" ",use," ""plaque psoriasis"" "
" ""Ustekinumab"" ",use," ""bowel conditions"" "
" ""Ustekinumab"" ",use," ""colitis"" "
" ""Ustekinumab"" ",use," ""ulcerative colitis"" "
" ""teniposide"" ",use," ""leukemia"" "
" ""teniposide"" ",use," ""lung benign neoplasm"" "
" ""teniposide"" ",use," ""lung oat cell carcinoma"" "
" ""teniposide"" ",use," ""cancers"" "
" ""teniposide"" ",use," ""lymphoblastic leukemia"" "
" ""teniposide"" ",use," ""acute lymphocytic leukemia"" "
" ""zolpidem"" ",use," ""anxiety"" "
" ""zolpidem"" ",use," ""middle"" "
" ""zolpidem"" ",use," ""substance abuse"" "
" ""zolpidem"" ",use," ""insomnia"" "
" ""zolpidem"" ",use," ""sleep problem"" "
" ""zolpidem"" ",use," ""sleep-wake disorder"" "
" ""zolpidem"" ",use," ""sleep disorder"" "
" ""zolpidem"" ",use," ""night"" "
" ""zolpidem"" ",use," ""trouble"" "
" ""glutethimide"" ",use," ""insomnia"" "
" ""indacaterol"" ",use," ""emphysema"" "
" ""indacaterol"" ",use," ""bronchitis"" "
" ""indacaterol"" ",use," ""lung disease"" "
" ""indacaterol"" ",use," ""trouble"" "
" ""indacaterol"" ",use," ""disease COPD"" "
" ""indacaterol"" ",use," ""chronic obstructive pulmonary disease"" "
" ""loperamide"" ",use," ""Warning section"" "
" ""loperamide"" ",use," ""substance abuse"" "
" ""loperamide"" ",use," ""withdrawal symptom"" "
" ""loperamide"" ",use," ""irritable bowel syndrome"" "
" ""loperamide"" ",use," ""shigellosis"" "
" ""loperamide"" ",use," ""functional colonic disease"" "
" ""meloxicam"" ",use," ""arthritis"" "
" ""meloxicam"" ",use," ""desmoid disease"
" ""meloxicam"" ",use," ""osteoarthritis susceptibility 1"" "
" ""meloxicam"" ",use," ""osteoarthritis"" "
" ""sulfisoxazole"" ",use," ""nocardiosis"" "
" ""sulfisoxazole"" ",use," ""otitis media"" "
" ""sulfisoxazole"" ",use," ""chlamydia infection"" "
" ""sulfisoxazole"" ",use," ""urinary tract infection"" "
" ""thyroglobulin"" ",use," ""myxedema"" "
" ""thyroglobulin"" ",use," ""thyroid carcinoma"" "
" ""thyroglobulin"" ",use," ""thyrotoxicosis"" "
" ""thyroglobulin"" ",use," ""autoimmune thyroiditis"" "
" ""thyroglobulin"" ",use," ""goiter"" "
" ""thyroglobulin"" ",use," ""hypothyroidism"" "
" ""tolmetin"" ",use," ""rheumatoid arthritis"" "
" ""tolmetin"" ",use," ""arthritis"" "
" ""tolmetin"" ",use," ""stiffness"" "
" ""tolmetin"" ",use," ""juvenile rheumatoid arthritis"" "
" ""tolmetin"" ",use," ""treatments"" "
" ""tolmetin"" ",use," ""pain"" "
" ""tolmetin"" ",use," ""osteoarthritis"" "
" ""fesoterodine"" ",use," ""bladder"" "
" ""fesoterodine"" ",use," ""bladder disease"" "
" ""idelalisib"" ",use," ""B-cell lymphoma"" "
" ""idelalisib"" ",use," ""mantle cell lymphoma"" "
" ""idelalisib"" ",use," ""leukemia CLL"" "
" ""idelalisib"" ",use," ""diffuse large B-cell lymphoma"" "
" ""idelalisib"" ",use," ""non-Hodgkin lymphoma"" "
" ""idelalisib"" ",use," ""cancer"" "
" ""idelalisib"" ",use," ""B cell"" "
" ""idelalisib"" ",use," ""Waldenström's macroglobulinemia"" "
" ""idelalisib"" ",use," ""chronic lymphocytic leukemia"" "
" ""idelalisib"" ",use," ""lymphoma"" "
" ""tolazoline"" ",use," ""Arteriosclerosis obliterans"" "
" ""tolazoline"" ",use," ""systemic scleroderma"" "
" ""tolazoline"" ",use," ""persistent fetal circulation syndrome"" "
" ""tolazoline"" ",use," ""Raynaud disease"" "
" ""tolazoline"" ",use," ""thromboangiitis obliterans"" "
" ""tolazoline"" ",use," ""causalgia"" "
" ""tolazoline"" ",use," ""thrombophlebitis"" "
" ""nisoldipine"" ",use," ""angina pectoris"" "
" ""nisoldipine"" ",use," ""arterial hypertension"" "
" ""nisoldipine"" ",use," ""blood pressure"" "
" ""Pegaspargase"" ",use," ""leukemia"" "
" ""Pegaspargase"" ",use," ""lymphoid leukemia"" "
" ""Pegaspargase"" ",use," ""lymphosarcoma"" "
" ""Pegaspargase"" ",use," ""chronic lymphocytic leukemia"" "
" ""selexipag"" ",use," ""lungs"" "
" ""selexipag"" ",use," ""pulmonary hypertension"" "
" ""selexipag"" ",use," ""blood pressure"" "
" ""sulfadoxine"" ",use," ""pneumocystosis"" "
" ""sulfadoxine"" ",use," ""Plasmodium falciparum malaria"" "
" ""oxycodone"" ",use," ""substance abuse"" "
" ""oxycodone"" ",use," ""cancer"" "
" ""oxycodone"" ",use," ""fibromyalgia"" "
" ""oxycodone"" ",use," ""injury"" "
" ""oxycodone"" ",use," ""pain"" "
" ""disulfiram"" ",use," ""alcohol abuse"" "
" ""metoclopramide"" ",use," ""gastroparesis"" "
" ""metoclopramide"" ",use," ""vomiting"" "
" ""metoclopramide"" ",use," ""gastroesophageal reflux disease"" "
" ""metoclopramide"" ",use," ""postoperative nausea and vomiting"" "
" ""metoclopramide"" ",use," ""indigestion"" "
" ""cabozantinib"" ",use," ""renal pelvis carcinoma"" "
" ""cabozantinib"" ",use," ""thyroid medullary carcinoma"" "
" ""cabozantinib"" ",use," ""cancer"" "
" ""cabozantinib"" ",use," ""thyroid"" "
" ""cabozantinib"" ",use," ""kidney cancer"" "
" ""cabozantinib"" ",use," ""renal cell carcinoma"" "
" ""cabozantinib"" ",use," ""liver cancer"" "
" ""interferon beta-1b"" ",use," ""relapsing-remitting multiple sclerosis"" "
" ""interferon beta-1b"" ",use," ""secondary progressive multiple sclerosis"" "
" ""interferon beta-1b"" ",use," ""sclerosis"" "
" ""interferon beta-1b"" ",use," ""multiple sclerosis"" "
" ""tolterodine"" ",use," ""bladder"" "
" ""tolterodine"" ",use," ""urinary incontinence"" "
" ""tolterodine"" ",use," ""bladder disease"" "
" ""dapagliflozin"" ",use," ""type-1 diabetes"" "
" ""dapagliflozin"" ",use," ""saxagliptin"" "
" ""dapagliflozin"" ",use," ""type-2 diabetes"" "
" ""nalidixic acid"" ",use," ""Escherichia coli infectious disease"" "
" ""nalidixic acid"" ",use," ""urinary tract infection"" "
" ""dolutegravir"" ",use," ""human immunodeficiency virus infectious disease"" "
" ""dolutegravir"" ",use," ""lamivudine"" "
" ""dolutegravir"" ",use," ""dolutegravir"" "
" ""Plicamycin"" ",use," ""hypercalcemia"" "
" ""Plicamycin"" ",use," ""testicular cancer"" "
" ""Plicamycin"" ",use," ""chronic myeloid leukemia"" "
" ""atorvastatin"" ",use," ""coronary artery disease"" "
" ""atorvastatin"" ",use," ""diet"" "
" ""atorvastatin"" ",use," ""fats"" "
" ""atorvastatin"" ",use," ""LDL"" "
" ""atorvastatin"" ",use," ""arteriosclerosis"" "
" ""atorvastatin"" ",use," ""blood"" "
" ""atorvastatin"" ",use," ""heart disease"" "
" ""atorvastatin"" ",use," ""lipedema"" "
" ""atorvastatin"" ",use," ""hypertriglyceridemia"" "
" ""atorvastatin"" ",use," ""cerebral infarction"" "
" ""atorvastatin"" ",use," ""arterial hypertension"" "
" ""atorvastatin"" ",use," ""cholesterol"" "
" ""atorvastatin"" ",use," ""triglycerides"" "
" ""atorvastatin"" ",use," ""rare dyslipidemia"" "
" ""atorvastatin"" ",use," ""familial hyperlipidemia"" "
" ""dexlansoprazole"" ",use," ""esophagitis"" "
" ""dexlansoprazole"" ",use," ""gastritis"" "
" ""dexlansoprazole"" ",use," ""esophagus"" "
" ""dexlansoprazole"" ",use," ""problems"" "
" ""dexlansoprazole"" ",use," ""gastroesophageal reflux disease"" "
" ""dexlansoprazole"" ",use," ""reflux"" "
" ""dexlansoprazole"" ",use," ""indigestion"" "
" ""captopril"" ",use," ""rheumatoid arthritis"" "
" ""captopril"" ",use," ""Bartter disease"" "
" ""captopril"" ",use," ""arterial hypertension"" "
" ""captopril"" ",use," ""congestive heart failure"" "
" ""captopril"" ",use," ""malignant hypertension"" "
" ""captopril"" ",use," ""Raynaud disease"" "
" ""captopril"" ",use," ""anasarca"" "
" ""zoledronic acid monohydrate"" ",use," ""hypercalcemia"" "
" ""zoledronic acid monohydrate"" ",use," ""osteoporosis"" "
" ""zoledronic acid monohydrate"" ",use," ""acne"" "
" ""zoledronic acid monohydrate"" ",use," ""postmenopausal osteoporosis"" "
" ""zoledronic acid monohydrate"" ",use," ""kidney cancer"" "
" ""zoledronic acid monohydrate"" ",use," ""infections"" "
" ""zoledronic acid monohydrate"" ",use," ""bone disease"" "
" ""zoledronic acid monohydrate"" ",use," ""renal cell carcinoma"" "
" ""(S)-(−)-carbidopa monohydrate"" ",use," ""Parkinson's disease"" "
" ""oxymorphone"" ",use," ""substance abuse"" "
" ""oxymorphone"" ",use," ""pain"" "
" ""Caspofungin"" ",use," ""aspergillosis"" "
" ""Caspofungin"" ",use," ""infections"" "
" ""Caspofungin"" ",use," ""candidiasis"" "
" ""Pasireotide"" ",use," ""condition"" "
" ""Pasireotide"" ",use," ""pituitary-dependent Cushing's disease"" "
" ""Pasireotide"" ",use," ""growth hormone"" "
" ""fludrocortisone"" ",use," ""Addison's disease"" "
" ""fludrocortisone"" ",use," ""adrenal gland hyperfunction"" "
" ""candesartan"" ",use," ""arterial hypertension"" "
" ""candesartan"" ",use," ""congestive heart failure"" "
" ""candesartan"" ",use," ""blood pressure"" "
" ""doxorubicin"" ",use," ""breast cancer"" "
" ""doxorubicin"" ",use," ""Post-transplant lymphoproliferative disorder"" "
" ""doxorubicin"" ",use," ""T-cell lymphoma"" "
" ""doxorubicin"" ",use," ""transitional cell carcinoma"" "
" ""doxorubicin"" ",use," ""acute myeloid leukemia"" "
" ""doxorubicin"" ",use," ""B-cell lymphoma"" "
" ""doxorubicin"" ",use," ""neuroblastoma"
" ""doxorubicin"" ",use," ""mantle cell lymphoma"" "
" ""doxorubicin"" ",use," ""precursor T-cell acute lymphoblastic leukemia"" "
" ""doxorubicin"" ",use," ""chemotherapy drug"" "
" ""doxorubicin"" ",use," ""diffuse large B-cell lymphoma"" "
" ""doxorubicin"" ",use," ""plasmablastic lymphoma"" "
" ""doxorubicin"" ",use," ""bladder cancer"" "
" ""doxorubicin"" ",use," ""bone sarcoma"" "
" ""doxorubicin"" ",use," ""hematologic cancer"" "
" ""doxorubicin"" ",use," ""precursor T-lymphoblastic lymphoma/leukemia"" "
" ""doxorubicin"" ",use," ""non-Hodgkin lymphoma"" "
" ""doxorubicin"" ",use," ""hepatoblastoma"" "
" ""doxorubicin"" ",use," ""invasive ductal carcinoma"" "
" ""doxorubicin"" ",use," ""cancer"" "
" ""doxorubicin"" ",use," ""mature T-cell and NK-cell lymphoma"" "
" ""doxorubicin"" ",use," ""primary mediastinal B-cell lymphoma"" "
" ""doxorubicin"" ",use," ""chronic lymphocytic leukemia"" "
" ""doxorubicin"" ",use," ""lymphoma"" "
" ""doxorubicin"" ",use," ""ovarian cancer"" "
" ""pirfenidone"" ",use," ""interstitial lung disease"" "
" ""pirfenidone"" ",use," ""lung disease"" "
" ""antibiotic"" ",use," ""burns"" "
" ""antibiotic"" ",use," ""skin infections"" "
" ""antibiotic"" ",use," ""scrapes"" "
" ""antibiotic"" ",use," ""cuts"" "
" ""alendronic acid"" ",use," ""osteoporosis"" "
" ""alendronic acid"" ",use," ""osteoarthritis susceptibility 1"" "
" ""alendronic acid"" ",use," ""bone disease"" "
" ""azithromycin"" ",use," ""tonsillitis"" "
" ""azithromycin"" ",use," ""blepharitis"" "
" ""azithromycin"" ",use," ""staphylococcal infection"" "
" ""azithromycin"" ",use," ""otitis media"" "
" ""azithromycin"" ",use," ""Mycobacterium avium-intracellulare infection"" "
" ""azithromycin"" ",use," ""sinusitis"" "
" ""azithromycin"" ",use," ""bronchitis"" "
" ""azithromycin"" ",use," ""urethritis"" "
" ""azithromycin"" ",use," ""pneumonia"" "
" ""azithromycin"" ",use," ""otitis"" "
" ""azithromycin"" ",use," ""nasopharyngitis"" "
" ""azithromycin"" ",use," ""chlamydia infection"" "
" ""azithromycin"" ",use," ""upper respiratory tract infection"" "
" ""azithromycin"" ",use," ""lung disease"" "
" ""azithromycin"" ",use," ""bacterial infectious disease"" "
" ""azithromycin"" ",use," ""bronchiolitis obliterans"" "
" ""azithromycin"" ",use," ""skin infection"" "
" ""azithromycin"" ",use," ""influenza"
" ""azithromycin"" ",use," ""bacterial pneumonia"" "
" ""azithromycin"" ",use," ""pharyngitis"" "
" ""naloxone"" ",use," ""opiate dependence"" "
" ""naloxone"" ",use," ""naloxone"" "
" ""naloxone"" ",use," ""medicines"" "
" ""naloxone"" ",use," ""septic shock"" "
" ""molindone"" ",use," ""schizophrenia"" "
" ""molindone"" ",use," ""schizophreniform disorder"" "
" ""molindone"" ",use," ""mood disorders"" "
" ""iopanoic acid"" ",use," ""hyperthyroidism"" "
" ""secobarbital"" ",use," ""surgery"" "
" ""secobarbital"" ",use," ""insomnia"" "
" ""ceftibuten"" ",use," ""tonsillitis"" "
" ""ceftibuten"" ",use," ""otitis media"" "
" ""ceftibuten"" ",use," ""acute bronchitis"" "
" ""ceftibuten"" ",use," ""gram-negative bacterial infection"" "
" ""ceftibuten"" ",use," ""infections"" "
" ""ceftibuten"" ",use," ""Escherichia coli infectious disease"" "
" ""ceftibuten"" ",use," ""pharyngitis"" "
" ""ceftibuten"" ",use," ""urinary tract infection"" "
" ""lidocaine"" ",use," ""esophageal disease"" "
" ""lidocaine"" ",use," ""Wolff-Parkinson-White syndrome"" "
" ""lidocaine"" ",use," ""lidocaine"" "
" ""lidocaine"" ",use," ""paroxysmal tachycardia"" "
" ""lidocaine"" ",use," ""tachycardia"" "
" ""lidocaine"" ",use," ""ventricular fibrillation"" "
" ""lidocaine"" ",use," ""anesthetics"" "
" ""lidocaine"" ",use," ""burn"" "
" ""lidocaine"" ",use," ""amide type"" "
" ""lidocaine"" ",use," ""heart arrhythmia"" "
" ""lidocaine"" ",use," ""prilocaine"" "
" ""lidocaine"" ",use," ""mouth disease"" "
" ""lidocaine"" ",use," ""pain"" "
" ""dofetilide"" ",use," ""atrial fibrillation"" "
" ""dofetilide"" ",use," ""heart disease"" "
" ""dofetilide"" ",use," ""heart arrhythmia"" "
" ""dofetilide"" ",use," ""atrial flutter"" "
" ""probenecid"" ",use," ""gout attack"" "
" ""probenecid"" ",use," ""tertiary neurosyphilis"" "
" ""probenecid"" ",use," ""gonorrhea"" "
" ""docetaxel"" ",use," ""breast cancer"" "
